,max_len
AFOVAT_FSR,11.719040580528914
DOKPOI01_FSR,2.2924141176153534
DENZIG_FSR,6.144266343419394
boydwoo_str_m5_Al_o3_o3_sra_sym_59,15.907077168202285
UYAQER_FSR,12.159067335085503
tobacco_srsb_sym_3_on_0_sym_3_mc_0__,6.925396169671412
MOF-5_cooh_2_17_1,7.834354016641231
UPIXOH_FSR,12.220313952645869
PEDVEB_FSR,5.984058009439008
FEHCOM_FSR,8.810842317706742
boydwoo_str_m5_Al_o3_o3_sra_sym_119,15.966395208435364
boydwoo_str_m3_o2_o21_pcu_sym_10,11.610335943888684
OKEWUX_FSR,7.317686962811757
gmof_Zn4O13-BDC_A-DPAC_A_No352,14.257448987230442
core_WOLMUG_freeONLY,11.620289365214374
NEHZIK_FSR,8.013988828918366
WECFAN01_FSR,9.913207222448845
MOF-5_cooh_2_1708_1,7.205209406670538
YEVGAI_FSR,8.292094737163604
boydwoo_str_m1_o22_o24_pcu_sym_13,7.7017332377572965
LEGJEN_FSR,2.2464312275384843
WOQJES03_FSR,6.359362479926821
boydwoo_str_m3_o40_o40_fof_sym_27,14.636015103713156
boydwoo_str_m3_o23_o27_pcu_sym_204,15.743007662596268
core_BUSNAF_freeONLY,12.159063748162815
GUYMAP_FSR,11.297155227681777
KURSOH_FSR,13.98959387092501
boydwoo_str_m3_o24_o28_pcu_sym_79,20.194732101454154
BOJYIK_FSR,7.485976101920453
IPUSER_FSR,7.1533758451381715
QUZVEO_FSR,6.92882574386835
gmof_Uio66Zr-BDC_A-irmof7_A_No317,9.099252618135266
PACWIA_FSR,7.317687153322513
UDEGIW_FSR,10.498537529009344
XABJOC_FSR,11.783563317448055
VOJLOY_FSR,2.292414112856894
JAPXAC_FSR,12.139703972427322
boydwoo_str_m1_o4_o4_pcu_sym_78,9.960745734166743
boydwoo_str_m3_o21_o25_pcu_sym_1,12.342130166189595
FAQVEA_FSR,5.876464016011108
boydwoo_str_m5_Al_o11_o13_sra_sym_48,9.900916659810449
EGATEN_FSR,10.833995674618825
MIHHOA_FSR,12.279413829482984
LOZVAZ_FSR,7.708209399484054
boydwoo_str_m5_Al_o19_o25_sra_sym_54,12.411993620970987
WAZMUH_FSR,4.779577557942557
EFADEV_FSR,8.475406104477605
boydwoo_str_m3_o1_o26_pcu_sym_57,13.8909790177165
boydwoo_str_m3_o13_o26_pcu_sym_145,13.600920115681072
boydwoo_str_m4_Al_o6_o20_acs_sym_173,12.576912003373305
UCADOU_FSR,15.95623996325055
gmof_Uio66Zr-BDC_A-irmof6_A_No22,7.5709553140801855
boydwoo_str_m3_o2_o6_pcu_sym_155,12.504174423970865
MULJIO_FSR,11.640949467933257
core_DAJHOM_manual,10.447451412707153
ROSKIV_FSR,9.015819973318921
gmof_AlO6-AZO_A_No18,13.971308253504944
IGEMIR_FSR,7.942946109028774
MARMEZ_FSR,16.672991535048922
tobacco_SR_bcu_v1-8c_Hf_1_Ch_1TrU_Ch_2x2x3,5.865030639606757
UDEPIE_FSR,9.923442340453786
FIMYIL_FSR,14.963396591778515
boydwoo_str_m3_o11_o23_pcu_sym_256,12.40291949171154
CUYREU_FSR,10.384355760569644
core_KIRKAZ_freeONLY,11.959748316703436
boydwoo_str_m3_o20_o25_pcu_sym_57,12.345138273856142
LUSHEN_FSR,7.485976038790526
